Theta1,Theta1dot, Theta2, Theta2dot
1.178504,4.487319,-6.502880,2.835240
1.200907,4.388326,-6.488469,2.971380
1.222807,4.285542,-6.473380,3.101793
1.244187,4.179132,-6.457641,3.226354
1.265027,4.069272,-6.441281,3.344974
1.285311,3.956137,-6.424331,3.457608
1.305022,3.839907,-6.406820,3.564244
1.324145,3.720759,-6.388779,3.664906
1.342667,3.598870,-6.370238,3.759652
1.360572,3.474415,-6.351226,3.848569
1.377848,3.347565,-6.331773,3.931773
1.394484,3.218486,-6.311906,4.009404
1.410468,3.087338,-6.291655,4.081628
1.425791,2.954277,-6.271045,4.148630
1.440442,2.819454,-6.250104,4.210617
1.454413,2.683011,-6.228856,4.267813
1.467696,2.545088,-6.207325,4.320457
1.480284,2.405816,-6.185533,4.368802
1.492170,2.265323,-6.163502,4.413114
1.503347,2.123729,-6.141253,4.453669
1.513811,1.981153,-6.118803,4.490754
1.523557,1.837707,-6.096170,4.524661
1.532579,1.693501,-6.073369,4.555690
1.540876,1.548641,-6.050415,4.584144
1.548443,1.403230,-6.027320,4.610330
1.555277,1.257372,-6.004096,4.634557
1.561377,1.111166,-5.980752,4.657130
1.566741,0.964714,-5.957296,4.678356
1.571367,0.818115,-5.933734,4.698534
1.575256,0.671470,-5.910072,4.717959
1.578406,0.524881,-5.886313,4.736918
1.580819,0.378450,-5.862459,4.755685
1.582494,0.232283,-5.838510,4.774525
1.583434,0.086485,-5.814467,4.793684
1.583641,-0.058836,-5.790327,4.813395
1.583116,-0.203569,-5.766087,4.833867
1.581864,-0.347604,-5.741744,4.855290
1.579887,-0.490828,-5.717292,4.877830
1.577189,-0.633129,-5.692725,4.901623
1.573777,-0.774393,-5.668037,4.926782
1.569654,-0.914508,-5.643222,4.953384
1.564827,-1.053364,-5.618271,4.981479
1.559302,-1.190851,-5.593177,5.011081
1.553086,-1.326866,-5.567933,5.042171
1.546186,-1.461307,-5.542531,5.074694
1.538612,-1.594079,-5.516964,5.108561
1.530370,-1.725095,-5.491225,5.143648
1.521471,-1.854272,-5.465308,5.179794
1.511922,-1.981538,-5.439209,5.216806
1.501735,-2.106830,-5.412922,5.254459
1.490919,-2.230093,-5.386445,5.292494
1.479484,-2.351284,-5.359777,5.330626
1.467441,-2.470370,-5.332916,5.368539
1.454800,-2.587331,-5.305864,5.405896
1.441572,-2.702156,-5.278626,5.442336
1.427768,-2.814847,-5.251204,5.477479
1.413398,-2.925417,-5.223607,5.510928
1.398473,-3.033892,-5.195842,5.542275
1.383004,-3.140305,-5.167922,5.571101
1.367001,-3.244704,-5.139860,5.596978
1.350474,-3.347146,-5.111669,5.619478
1.333433,-3.447696,-5.083369,5.638168
1.315888,-3.546432,-5.054978,5.652620
1.297846,-3.643438,-5.026518,5.662409
1.279318,-3.738806,-4.998013,5.667118
1.260310,-3.832638,-4.969489,5.666337
1.240832,-3.925039,-4.940975,5.659669
1.220889,-4.016124,-4.912499,5.646727
1.200489,-4.106010,-4.884095,5.627139
1.179637,-4.194818,-4.855796,5.600547
1.158339,-4.282674,-4.827638,5.566607
1.136599,-4.369702,-4.799658,5.524988
1.114422,-4.456029,-4.771895,5.475375
1.091811,-4.541777,-4.744390,5.417463
1.068768,-4.627064,-4.717185,5.350964
1.045297,-4.712003,-4.690324,5.275595
1.021399,-4.796694,-4.663852,5.191088
0.997075,-4.881226,-4.637816,5.097182
0.972327,-4.965670,-4.612262,4.993624
0.947154,-5.050074,-4.587240,4.880171
0.921557,-5.134460,-4.562800,4.756589
0.895537,-5.218820,-4.538994,4.622656
0.869093,-5.303106,-4.515874,4.478166
0.842227,-5.387229,-4.493494,4.322933
0.814940,-5.471051,-4.471907,4.156800
0.787233,-5.554385,-4.451169,3.979644
0.759110,-5.636983,-4.431335,3.791395
0.730575,-5.718542,-4.412461,3.592038
0.701634,-5.798698,-4.394604,3.381636
0.672294,-5.877031,-4.377818,3.160340
0.642566,-5.953067,-4.362158,2.928400
0.612461,-6.026286,-4.347677,2.686184
0.581994,-6.096133,-4.334426,2.434180
0.551184,-6.162027,-4.322454,2.173008
0.520051,-6.223380,-4.311805,1.903415
0.488617,-6.279605,-4.302522,1.626273
0.456910,-6.330140,-4.294642,1.342570
0.424959,-6.374456,-4.288195,1.053389
0.392796,-6.412077,-4.283208,0.759893
0.360454,-6.442583,-4.279703,0.463297
0.327969,-6.465628,-4.277692,0.164843
0.295380,-6.480937,-4.277185,-0.134228
0.262725,-6.488314,-4.278183,-0.432698
0.230045,-6.487637,-4.280682,-0.729402
0.197379,-6.478858,-4.284672,-1.023241
0.164769,-6.461991,-4.290138,-1.313205
0.132254,-6.437114,-4.297060,-1.598380
0.099876,-6.404351,-4.305412,-1.877957
0.067673,-6.363872,-4.315166,-2.151239
0.035684,-6.315877,-4.326289,-2.417635
0.003947,-6.260592,-4.338747,-2.676661
-0.027502,-6.198262,-4.352502,-2.927931
-0.058629,-6.129140,-4.367516,-3.171155
-0.089398,-6.053486,-4.383746,-3.406127
-0.119778,-5.971559,-4.401152,-3.632715
-0.149738,-5.883614,-4.419691,-3.850855
-0.179246,-5.789899,-4.439321,-4.060541
-0.208276,-5.690654,-4.460000,-4.261814
-0.236798,-5.586104,-4.481684,-4.454757
-0.264787,-5.476465,-4.504334,-4.639489
-0.292218,-5.361940,-4.527906,-4.816153
-0.319065,-5.242716,-4.552361,-4.984919
-0.345306,-5.118970,-4.577660,-5.145971
-0.370919,-4.990863,-4.603763,-5.299508
-0.395881,-4.858546,-4.630633,-5.445741
-0.420171,-4.722157,-4.658233,-5.584890
-0.443770,-4.581822,-4.686529,-5.717184
-0.466657,-4.437657,-4.715486,-5.842856
-0.488814,-4.289767,-4.745070,-5.962147
-0.510222,-4.138250,-4.775250,-6.075308
-0.530863,-3.983192,-4.805995,-6.182593
-0.550719,-3.824673,-4.837277,-6.284269
-0.569774,-3.662767,-4.869066,-6.380611
-0.588010,-3.497540,-4.901337,-6.471910
-0.605410,-3.329054,-4.934064,-6.558467
-0.621960,-3.157364,-4.967223,-6.640603
-0.637642,-2.982524,-5.000794,-6.718659
-0.652441,-2.804585,-5.034754,-6.792996
-0.666341,-2.623596,-5.069087,-6.864001
-0.679328,-2.439607,-5.103776,-6.932087
-0.691387,-2.252669,-5.138806,-6.997697
-0.702503,-2.062838,-5.174165,-7.061306
-0.712661,-1.870177,-5.209843,-7.123422
-0.721848,-1.674756,-5.245833,-7.184586
-0.730050,-1.476658,-5.282132,-7.245375
-0.737253,-1.275983,-5.318737,-7.306401
-0.743446,-1.072849,-5.355649,-7.368306
-0.748615,-0.867400,-5.392875,-7.431762
-0.752750,-0.659805,-5.430421,-7.497464
-0.755840,-0.450272,-5.468300,-7.566125
-0.757875,-0.239044,-5.506527,-7.638460
-0.758848,-0.026410,-5.545120,-7.715182
-0.758752,0.187293,-5.584103,-7.796980
-0.757582,0.401674,-5.623500,-7.884500
-0.755334,0.616289,-5.663341,-7.978328
-0.752008,0.830635,-5.703658,-8.078963
-0.747606,1.044153,-5.744485,-8.186786
-0.742132,1.256231,-5.785857,-8.302042
-0.735595,1.466205,-5.827813,-8.424802
-0.728005,1.673372,-5.870389,-8.554942
-0.719376,1.876995,-5.913622,-8.692119
-0.709727,2.076317,-5.957547,-8.835747
-0.699081,2.270570,-6.002196,-8.984988
-0.687463,2.458992,-6.047594,-9.138745
-0.674902,2.640837,-6.093766,-9.295661
-0.661432,2.815389,-6.140724,-9.454134
-0.647091,2.981971,-6.188475,-9.612336
-0.631917,3.139956,-6.237016,-9.768241
-0.615956,3.288769,-6.286334,-9.919669
-0.599253,3.427895,-6.336406,-10.064325
-0.581856,3.556881,-6.387194,-10.199858
-0.563818,3.675331,-6.438652,-10.323916
-0.545191,3.782911,-6.490719,-10.434209
-0.526030,3.879345,-6.543327,-10.528569
-0.506391,3.964409,-6.596391,-10.605018
-0.486331,4.037934,-6.649822,-10.661822
-0.465909,4.099799,-6.703519,-10.697547
-0.445183,4.149932,-6.757376,-10.711108
-0.424211,4.188307,-6.811279,-10.701806
-0.403054,4.214944,-6.865114,-10.669352
-0.381770,4.229910,-6.918765,-10.613883
-0.360418,4.233318,-6.972115,-10.535962
-0.339056,4.225327,-7.025051,-10.436562
-0.317742,4.206149,-7.077468,-10.317039
-0.296532,4.176046,-7.129263,-10.179093
-0.275480,4.135333,-7.180346,-10.024719
-0.254642,4.084383,-7.230635,-9.856148
-0.234067,4.023625,-7.280061,-9.675778
-0.213806,3.953549,-7.328565,-9.486113
-0.193905,3.874703,-7.376103,-9.289690
-0.174409,3.787692,-7.422642,-9.089011
-0.155359,3.693176,-7.468162,-8.886484
-0.136792,3.591859,-7.512657,-8.684367
-0.118743,3.484487,-7.556130,-8.484718
-0.101242,3.371833,-7.598595,-8.289363
-0.084316,3.254682,-7.640076,-8.099868
-0.067987,3.133823,-7.680603,-7.917525
-0.052272,3.010029,-7.720214,-7.743353
-0.037188,2.884046,-7.758952,-7.578104
-0.022744,2.756580,-7.796862,-7.422281
-0.008947,2.628286,-7.833992,-7.276160
0.004199,2.499763,-7.870393,-7.139822
0.016693,2.371546,-7.906114,-7.013177
0.028537,2.244106,-7.941205,-6.896004
0.039737,2.117851,-7.975713,-6.787972
0.050297,1.993126,-8.009685,-6.688672
0.060227,1.870221,-8.043165,-6.597641
0.069537,1.749371,-8.076194,-6.514380
0.078236,1.630767,-8.108812,-6.438374
0.086336,1.514559,-8.141055,-6.369105
0.093851,1.400859,-8.172957,-6.306060
0.100793,1.289753,-8.204548,-6.248744
0.107176,1.181300,-8.235858,-6.196682
0.113012,1.075542,-8.266913,-6.149421
0.118317,0.972501,-8.297736,-6.106540
0.123103,0.872189,-8.328350,-6.067642
0.127386,0.774608,-8.358774,-6.032360
0.131178,0.679752,-8.389027,-6.000357
0.134494,0.587611,-8.419123,-5.971320
0.137348,0.498169,-8.449079,-5.944965
0.139753,0.411411,-8.478907,-5.921032
0.141723,0.327319,-8.508620,-5.899284
0.143272,0.245874,-8.538227,-5.879506
0.144412,0.167059,-8.567740,-5.861505
0.145158,0.090858,-8.597166,-5.845105
0.145523,0.017254,-8.626513,-5.830148
0.145520,-0.053767,-8.655790,-5.816494
0.145161,-0.122218,-8.685001,-5.804014
0.144460,-0.188109,-8.714153,-5.792596
0.143431,-0.251451,-8.743250,-5.782138
0.142085,-0.312251,-8.772299,-5.772552
0.140436,-0.370515,-8.801302,-5.763759
0.138496,-0.426248,-8.830265,-5.755687
0.136279,-0.479454,-8.859189,-5.748277
0.133796,-0.530135,-8.888080,-5.741475
0.131062,-0.578291,-8.916939,-5.735233
0.128088,-0.623922,-8.945769,-5.729512
0.124888,-0.667028,-8.974573,-5.724278
0.121473,-0.707606,-9.003353,-5.719500
0.117858,-0.745654,-9.032112,-5.715154
0.114054,-0.781168,-9.060852,-5.711219
0.110075,-0.814146,-9.089574,-5.707677
0.105933,-0.844583,-9.118281,-5.704514
0.101640,-0.872476,-9.146975,-5.701720
0.097211,-0.897820,-9.175656,-5.699284
0.092658,-0.920610,-9.204328,-5.697200
0.087993,-0.940843,-9.232992,-5.695463
0.083230,-0.958515,-9.261649,-5.694071
0.078381,-0.973622,-9.290302,-5.693020
0.073459,-0.986159,-9.318952,-5.692310
0.068478,-0.996124,-9.347600,-5.691942
0.063450,-1.003513,-9.376249,-5.691918
0.058388,-1.008324,-9.404900,-5.692238
0.053306,-1.010555,-9.433555,-5.692906
0.048215,-1.010203,-9.462216,-5.693926
0.043130,-1.007266,-9.490884,-5.695303
0.038063,-1.001744,-9.519561,-5.697040
0.033027,-0.993636,-9.548249,-5.699145
0.028036,-0.982940,-9.576951,-5.701623
0.023102,-0.969658,-9.605667,-5.704483
0.018237,-0.953788,-9.634400,-5.707733
0.013457,-0.935332,-9.663151,-5.711383
0.008772,-0.914290,-9.691924,-5.715445
0.004197,-0.890662,-9.720719,-5.719930
-0.000257,-0.864449,-9.749540,-5.724855
-0.004575,-0.835653,-9.778388,-5.730236
-0.008744,-0.804273,-9.807265,-5.736092
-0.012753,-0.770310,-9.836175,-5.742445
-0.016588,-0.733765,-9.865119,-5.749322
-0.020235,-0.694638,-9.894101,-5.756750
-0.023682,-0.652927,-9.923123,-5.764764
-0.026917,-0.608633,-9.952188,-5.773400
-0.029926,-0.561753,-9.981299,-5.782701
-0.032695,-0.512286,-10.010461,-5.792717
-0.035213,-0.460229,-10.039676,-5.803501
-0.037466,-0.405578,-10.068948,-5.815116
-0.039441,-0.348329,-10.098282,-5.827632
-0.041126,-0.288476,-10.127682,-5.841127
-0.042506,-0.226014,-10.157154,-5.855689
-0.043570,-0.160936,-10.186703,-5.871417
-0.044304,-0.093233,-10.216335,-5.888420
-0.044695,-0.022898,-10.246057,-5.906819
-0.044729,0.050078,-10.275875,-5.926752
-0.044394,0.125703,-10.305797,-5.948368
-0.043677,0.203985,-10.335833,-5.971832
-0.042564,0.284933,-10.365992,-5.997328
-0.041041,0.368552,-10.396283,-6.025057
-0.039097,0.454847,-10.426719,-6.055238
-0.036717,0.543817,-10.457312,-6.088112
-0.033888,0.635459,-10.488076,-6.123940
-0.030596,0.729764,-10.519026,-6.163005
-0.026830,0.826715,-10.550178,-6.205614
-0.022575,0.926285,-10.581550,-6.252094
-0.017818,1.028435,-10.613163,-6.302795
-0.012548,1.133112,-10.645037,-6.358088
-0.006752,1.240247,-10.677195,-6.418363
-0.000417,1.349746,-10.709664,-6.484024
0.006468,1.461494,-10.742469,-6.555488
0.013914,1.575346,-10.775641,-6.633178
0.021931,1.691124,-10.809211,-6.717513
0.030529,1.808614,-10.843212,-6.808902
0.039715,1.927563,-10.877679,-6.907729
0.049496,2.047671,-10.912650,-7.014341
0.059879,2.168595,-10.948163,-7.129031
0.070865,2.289942,-10.984259,-7.252019
0.082459,2.411272,-11.020979,-7.383432
0.094657,2.532097,-11.058365,-7.523284
0.107459,2.651885,-11.096459,-7.671453
0.120858,2.770063,-11.135301,-7.827661
0.134846,2.886026,-11.174931,-7.991455
0.149411,2.999143,-11.215387,-8.162191
0.164539,3.108765,-11.256701,-8.339019
0.180212,3.214235,-11.298904,-8.520884
0.196410,3.314898,-11.342019,-8.706516
0.213107,3.410106,-11.386064,-8.894446
0.230276,3.499231,-11.431049,-9.083011
0.247888,3.581666,-11.476976,-9.270382
0.265907,3.656833,-11.523837,-9.454585
0.284298,3.724185,-11.571615,-9.633541
0.303021,3.783206,-11.620281,-9.805100
0.322034,3.833415,-11.669798,-9.967092
0.341294,3.874362,-11.720116,-10.117369
0.360752,3.905631,-11.771173,-10.253864
0.380362,3.926839,-11.822901,-10.374639
0.400071,3.937633,-11.875219,-10.477939
0.419828,3.937696,-11.928037,-10.562246
0.439578,3.926741,-11.981260,-10.626324
0.459266,3.904520,-12.034786,-10.669258
0.478835,3.870822,-12.088507,-10.690494
0.498228,3.825481,-12.142315,-10.689857
0.517384,3.768376,-12.196099,-10.667563
0.536247,3.699436,-12.249752,-10.624224
0.554754,3.618651,-12.303168,-10.560827
0.572848,3.526071,-12.356247,-10.478717
0.590467,3.421813,-12.408896,-10.379552
0.607555,3.306071,-12.461030,-10.265257
0.624052,3.179113,-12.512576,-10.137969
0.639903,3.041289,-12.563469,-9.999968
0.655052,2.893032,-12.613656,-9.853617
0.669448,2.734856,-12.663099,-9.701286
0.683040,2.567355,-12.711767,-9.545290
0.695783,2.391196,-12.759645,-9.387828
0.707632,2.207108,-12.806727,-9.230927
0.718548,2.015876,-12.853016,-9.076394
0.728495,1.818322,-12.898526,-8.925789
0.737443,1.615290,-12.943279,-8.780393
0.745364,1.407632,-12.987301,-8.641208
0.752234,1.196187,-13.030624,-8.508947
0.758037,0.981769,-13.073284,-8.384056
0.762756,0.765151,-13.115318,-8.266725
0.766382,0.547055,-13.156764,-8.156920
0.768908,0.328143,-13.197662,-8.054412
0.770329,0.109012,-13.238047,-7.958808
0.770646,-0.109807,-13.277953,-7.869586
0.769860,-0.327852,-13.317414,-7.786123
0.767976,-0.544723,-13.356458,-7.707730
0.764999,-0.760080,-13.395109,-7.633669
0.760939,-0.973638,-13.433390,-7.563182
0.755803,-1.185159,-13.471318,-7.495502
0.749604,-1.394448,-13.508907,-7.429875
0.742351,-1.601343,-13.546166,-7.365562
0.734059,-1.805716,-13.583102,-7.301855
0.724739,-2.007457,-13.619718,-7.238076
0.714405,-2.206481,-13.656012,-7.173583
0.703071,-2.402711,-13.691981,-7.107773
0.690751,-2.596087,-13.727618,-7.040078
0.677460,-2.786552,-13.762913,-6.969970
0.663213,-2.974056,-13.797853,-6.896953
0.648024,-3.158550,-13.832423,-6.820566
0.631910,-3.339984,-13.866606,-6.740378
0.614886,-3.518311,-13.900383,-6.655985
0.596967,-3.693476,-13.933732,-6.567008
0.578170,-3.865423,-13.966630,-6.473091
0.558511,-4.034092,-13.999052,-6.373897
0.538007,-4.199414,-14.030970,-6.269105
0.516675,-4.361315,-14.062356,-6.158408
0.494532,-4.519713,-14.093181,-6.041511
0.471597,-4.674518,-14.123413,-5.918129
0.447887,-4.825630,-14.153018,-5.787984
0.423421,-4.972941,-14.181963,-5.650807
0.398219,-5.116329,-14.210212,-5.506333
0.372301,-5.255662,-14.237728,-5.354303
0.345687,-5.390798,-14.264473,-5.194466
0.318399,-5.521577,-14.290406,-5.026577
0.290459,-5.647830,-14.315488,-4.850402
0.261890,-5.769369,-14.339677,-4.665715
0.232716,-5.885994,-14.362929,-4.472309
0.202963,-5.997488,-14.385200,-4.269996
0.172655,-6.103620,-14.406445,-4.058611
0.141821,-6.204141,-14.426619,-3.838024
0.110490,-6.298790,-14.445675,-3.608142
0.078690,-6.387290,-14.463566,-3.368921
0.046454,-6.469357,-14.480246,-3.120376
0.013814,-6.544694,-14.495666,-2.862590
-0.019195,-6.613003,-14.509781,-2.595724
-0.052539,-6.673984,-14.522546,-2.320032
-0.086178,-6.727346,-14.533916,-2.035870
-0.120076,-6.772811,-14.543849,-1.743707
-0.154192,-6.810124,-14.552306,-1.444134
-0.188484,-6.839063,-14.559249,-1.137872
-0.222909,-6.859450,-14.564645,-0.825773
-0.257426,-6.871162,-14.568467,-0.508821
-0.291989,-6.874142,-14.570691,-0.188129
-0.326556,-6.868410,-14.571299,0.135078
-0.361081,-6.854071,-14.570279,0.459471
-0.395522,-6.831323,-14.567628,0.783651
-0.429837,-6.800460,-14.563347,1.106166
-0.463984,-6.761869,-14.557447,1.425553
-0.497926,-6.716027,-14.549944,1.740364
-0.531627,-6.663491,-14.540864,2.049210
-0.565053,-6.604882,-14.530237,2.350786
-0.598175,-6.540866,-14.518101,2.643905
-0.630965,-6.472138,-14.504501,2.927518
-0.663402,-6.399395,-14.489485,3.200730
-0.695466,-6.323319,-14.473105,3.462806
-0.727140,-6.244555,-14.455420,3.713169
-0.758412,-6.163699,-14.436489,3.951393
-0.789273,-6.081279,-14.416372,4.177189
-0.819715,-5.997754,-14.395132,4.390386
-0.849733,-5.913503,-14.372834,4.590915
-0.879325,-5.828831,-14.349541,4.778787
-0.908488,-5.743965,-14.325316,4.954076
-0.937222,-5.659064,-14.300222,5.116903
-0.965528,-5.574221,-14.274322,5.267425
-0.993405,-5.489474,-14.247677,5.405821
-1.020855,-5.404812,-14.220349,5.532290
-1.047878,-5.320182,-14.192396,5.647044
-1.074475,-5.235495,-14.163878,5.750306
-1.100644,-5.150637,-14.134850,5.842313
-1.126386,-5.065471,-14.105371,5.923311
-1.151699,-4.979844,-14.075495,5.993566
-1.176581,-4.893591,-14.045274,6.053358
-1.201027,-4.806540,-14.014762,6.102992
-1.225035,-4.718512,-13.984010,6.142795
-1.248599,-4.629329,-13.953065,6.173122
-1.271712,-4.538814,-13.921976,6.194358
-1.294370,-4.446790,-13.890787,6.206917
-1.316562,-4.353088,-13.859542,6.211246
-1.338282,-4.257544,-13.828282,6.207825
-1.359519,-4.160002,-13.797045,6.197161
-1.380264,-4.060317,-13.765866,6.179794
-1.400505,-3.958351,-13.734780,6.156289
-1.420231,-3.853982,-13.703816,6.127235
-1.439430,-3.747098,-13.673002,6.093242
-1.458089,-3.637602,-13.642362,6.054934
-1.476194,-3.525411,-13.611918,6.012946
-1.493733,-3.410460,-13.581686,5.967919
-1.510691,-3.292700,-13.551683,5.920492
-1.527053,-3.172098,-13.521919,5.871297
-1.542807,-3.048640,-13.492402,5.820954
-1.557936,-2.922331,-13.463139,5.770064
-1.572428,-2.793194,-13.434131,5.719203
-1.586268,-2.661269,-13.405378,5.668914
-1.599441,-2.526614,-13.376876,5.619705
-1.611934,-2.389305,-13.348620,5.572043
-1.623735,-2.249433,-13.320601,5.526345
-1.634829,-2.107102,-13.292810,5.482983
-1.645205,-1.962431,-13.265234,5.442271
-1.654852,-1.815546,-13.237859,5.404469
-1.663757,-1.666584,-13.210672,5.369782
-1.671912,-1.515687,-13.183656,5.338355
-1.679305,-1.363001,-13.156794,5.310276
-1.685929,-1.208673,-13.130071,5.285579
-1.691776,-1.052850,-13.103469,5.264240
-1.696837,-0.895675,-13.076970,5.246187
-1.701106,-0.737287,-13.050560,5.231298
-1.704578,-0.577818,-13.024222,5.219406
-1.707247,-0.417394,-12.997941,5.210304
-1.709107,-0.256132,-12.971704,5.203748
-1.710156,-0.094138,-12.945498,5.199461
-1.710389,0.068490,-12.919311,5.197138
-1.709803,0.231661,-12.893135,5.196448
-1.708396,0.395298,-12.866962,5.197043
-1.706165,0.559330,-12.840785,5.198554
-1.703109,0.723693,-12.814600,5.200602
-1.699225,0.888332,-12.788405,5.202795
-1.694513,1.053197,-12.762200,5.204732
-1.688970,1.218244,-12.735985,5.206009
-1.682597,1.383432,-12.709766,5.206215
-1.675393,1.548724,-12.683548,5.204938
-1.667356,1.714082,-12.657338,5.201765
-1.658488,1.879470,-12.631147,5.196281
-1.648786,2.044851,-12.604986,5.188072
-1.638253,2.210184,-12.578870,5.176726
-1.626887,2.375426,-12.552815,5.161831
-1.614689,2.540528,-12.526839,5.142975
-1.601661,2.705437,-12.500963,5.119750
-1.587802,2.870091,-12.475208,5.091749
-1.573115,3.034420,-12.449599,5.058564
-1.557601,3.198346,-12.424163,5.019790
-1.541262,3.361778,-12.398929,4.975025
-1.524101,3.524615,-12.373926,4.923866
-1.506120,3.686743,-12.349187,4.865912
-1.487324,3.848035,-12.324747,4.800765
-1.467717,4.008346,-12.300642,4.728030
-1.447303,4.167517,-12.276912,4.647317
-1.426090,4.325370,-12.253595,4.558239
-1.404083,4.481711,-12.230736,4.460418
-1.381290,4.636324,-12.208378,4.353487
-1.357721,4.788974,-12.186567,4.237089
-1.333385,4.939405,-12.165351,4.110888
-1.308295,5.087337,-12.144781,3.974567
-1.282462,5.232473,-12.124907,3.827836
-1.255901,5.374491,-12.105781,3.670442
-1.228630,5.513050,-12.087459,3.502172
-1.200664,5.647789,-12.069994,3.322861
-1.172024,5.778331,-12.053443,3.132408
-1.142732,5.904285,-12.037862,2.930780
-1.112811,6.025251,-12.023306,2.718026
-1.082286,6.140824,-12.009832,2.494286
-1.051186,6.250602,-11.997495,2.259807
-1.019540,6.354194,-11.986350,2.014948
-0.987380,6.451228,-11.976446,1.760192
-0.954738,6.541362,-11.967835,1.496154
-0.921652,6.624294,-11.960563,1.223584
-0.888156,6.699776,-11.954670,0.943370
-0.854290,6.767623,-11.950196,0.656529
-0.820092,6.827723,-11.947172,0.364205
-0.785601,6.880048,-11.945624,0.067653
-0.750856,6.924657,-11.945574,-0.231780
-0.715897,6.961704,-11.947034,-0.532677
-0.680762,6.991436,-11.950009,-0.833577
-0.645487,7.014185,-11.954500,-1.133004
-0.610107,7.030368,-11.960495,-1.429493
-0.574656,7.040467,-11.967980,-1.721621
-0.539163,7.045021,-11.976931,-2.008028
-0.503657,7.044605,-11.987318,-2.287437
-0.468160,7.039816,-11.999104,-2.558670
-0.432696,7.031253,-12.012246,-2.820653
-0.397283,7.019506,-12.026697,-3.072423
-0.361935,7.005135,-12.042405,-3.313125
-0.326666,6.988665,-12.059313,-3.542006
-0.291485,6.970575,-12.077360,-3.758406
-0.256400,6.951293,-12.096483,-3.961751
-0.221417,6.931195,-12.116616,-4.151539
-0.186539,6.910603,-12.137690,-4.327334
